Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),
12.98485667,0.280366974,-0.307610321,0.178848877,,,12.93914442,-0.601000214,-0.173938294,0.06029541,,,,12.93967233,0.194595337,-0.088466034,0.362966,,,,12.93969471,0.108674011,0.191601563,0.100561676,,,,,,,-9.8,
12.99482467,0.283510437,-0.28785141,0.119572144,,,12.94911242,-0.615070953,-0.177680512,0.063438873,,,,12.94964133,0.174237671,0.034428406,0.22076172,,,,12.94966371,0.123493195,0.203726349,0.138133545,,,,,,,-9.8,
13.00479267,0.231568451,-0.198786621,0.131098175,,,12.95908142,-0.578696594,-0.119451599,0.065684204,,,,12.95960933,0.211510162,0.175135803,-0.127713623,,,,12.95963171,0.110919342,0.186362457,0.110441132,,,,,,,-9.8,
13.01476167,0.159867554,-0.133672028,0.27360184,,,12.96905042,-0.5932164,-0.085771637,0.060744476,,,,12.96957833,0.346679077,0.06316864,-0.255996857,,,,12.96960071,0.135318604,0.199535065,0.076611481,,,,,,,-9.8,
13.02472967,0.185015259,-0.131127319,0.42972717,,,12.97901942,-0.63647644,-0.106877747,0.066881714,,,,,,,-9.8,,,,12.97956971,0.148491211,0.192050629,0.072569885,,,,,,,-9.8,
13.03469867,0.317639465,-0.1287323,0.401436,,,12.98898842,-0.632434845,-0.114811249,0.095771637,,,,,,,-9.8,,,,12.98953871,0.127983856,0.19893631,0.074216461,,,,,,,-9.8,
13.04466667,0.448317719,-0.143701172,0.33497421,,,12.99895742,-0.629441071,-0.16615448,0.085443115,,,,,,,-9.8,,,,12.99950671,0.113014984,0.210312653,0.064786072,,,,,,,-9.8,
13.05463567,0.515677643,-0.174537048,0.30623398,,,13.00892642,-0.628692627,-0.159568176,0.066732025,,,,,,,-9.8,,,,13.00947571,0.111817474,0.206121368,0.085592804,,,,,,,-9.8,
13.06460367,0.518970795,-0.174686737,0.186333313,,,13.01889442,-0.615370331,-0.136366425,0.084095917,,,,,,,-9.8,,,,13.01944471,0.104482727,0.197439423,0.090981598,,,,,,,-9.8,
13.07457267,0.457149353,-0.144000549,0.113883972,,,13.02886342,-0.632285156,-0.130079498,0.104004517,,,,,,,-9.8,,,,13.02941371,0.100890198,0.187410278,0.104902649,,,,,,,-9.8,
13.08454067,0.299826508,-0.098046112,0.166873779,,,13.03883242,-0.64126648,-0.136067047,0.049667511,,,,,,,-9.8,,,,13.03938171,0.096698914,0.189356232,0.11298584,,,,,,,-9.8,
13.09450967,0.124541016,-0.068856812,0.23887405,,,13.04880142,-0.614921265,-0.129480743,0.060594788,,,,,,,-9.8,,,,13.04935071,0.11466156,0.166753235,0.092478485,,,,,,,-9.8,
13.10447767,0.012424164,-0.066162415,0.192320862,,,13.05877042,-0.598605194,-0.105231171,0.038291168,,,,,,,-9.8,,,,13.05931971,0.118703156,0.165705414,0.090532532,,,,,,,-9.8,
13.11444567,0.017214203,-0.060174866,0.033650818,,,13.06873842,-0.602946167,-0.135019226,0.093376617,,,,,,,-9.8,,,,13.06928871,0.118852844,0.206271057,0.097567902,,,,,,,-9.8,
13.12441467,0.0597258,-0.112565918,-0.073226929,,,13.07870742,-0.586929474,-0.144449616,0.073468018,,,,,,,-9.8,,,,13.07925671,0.150287476,0.213905182,0.098765411,,,,,,,-9.8,
13.13438267,0.154029694,-0.208366699,-0.098973389,,,13.08867642,-0.660726013,-0.145796814,0.10834549,,,,,,,-9.8,,,,13.08922571,0.076490936,0.18726059,0.032902374,,,,,,,-9.8,
13.14435167,0.250279541,-0.279319153,-0.1585495,,,13.09864542,-0.665516052,-0.151185608,0.074216461,,,,,,,-9.8,,,,13.09919471,0.104482727,0.18366806,0.078108368,,,,,,,-9.8,
13.15431967,0.2468367,-0.301772461,-0.222017517,,,13.10861442,-0.61552002,-0.13217514,0.044727783,,,,,,,-9.8,,,,13.10916271,0.138162689,0.18366806,0.111638641,,,,,,,-9.8,
13.16428867,0.162711639,-0.302520905,-0.162740784,,,13.11858342,-0.618214417,-0.116008759,0.065684204,,,,,,,-9.8,,,,13.11913217,0.10418335,0.174836426,0.081251831,,,,,,,-9.8,
13.17425667,0.097447357,-0.253423004,-0.086549225,,,13.12855142,-0.618364105,-0.142353973,0.097567902,,,,,,,-9.8,,,,13.12910117,0.12633728,0.253273315,0.136786346,,,,,,,-9.8,
13.18422567,0.081730042,-0.180075531,-0.046432648,,,13.13852042,-0.606688385,-0.119900665,0.065534515,,,,,,,-9.8,,,,13.13907017,0.107476502,0.227826233,0.101160431,,,,,,,-9.8,
13.19419812,0.127385101,-0.071850586,-0.052120819,,,13.14848942,-0.61432251,-0.114362183,0.052062531,,,,,,,-9.8,,,,13.14903817,0.089962921,0.126486969,0.053110352,,,,,,,-9.8,
13.20416612,0.227975922,0.031135254,-0.063048096,,,13.15845842,-0.622106323,-0.158220978,0.067779846,,,,,,,-9.8,,,,13.15900717,0.13457016,0.18366806,0.114782104,,,,,,,-9.8,
13.21413513,0.328866119,0.042361908,-0.034607239,,,13.16842742,-0.597108307,-0.155227203,0.070324554,,,,,,,-9.8,,,,13.16897617,0.17079483,0.16615448,0.076611481,,,,,,,-9.8,
13.22410313,0.388292542,0.029039612,0.021076965,,,13.17839642,-0.610131226,-0.136216736,0.097118835,,,,,,,-9.8,,,,13.17894517,0.117355957,0.253273315,0.129152222,,,,,,,-9.8,
13.23407212,0.405656433,-0.01751358,0.031405487,,,13.18836442,-0.603694611,-0.127834168,0.090382843,,,,,,,-9.8,,,,13.18891317,0.063468018,0.183518372,0.041883698,,,,,,,-9.8,
13.24404012,0.426463165,-0.138013001,0.048769379,,,13.19833342,-0.616867218,-0.137264557,0.067929535,,,,,,,-9.8,,,,13.19888217,0.123193817,0.196840668,0.083048096,,,,,,,-9.8,
13.25400912,0.467477875,-0.238304443,0.019729767,,,13.20830242,-0.630488892,-0.135168915,0.061043854,,,,,,,-9.8,,,,13.20885117,0.07020401,0.228874054,0.108195801,,,,,,,-9.8,
13.26397712,0.419427795,-0.217946777,-0.010058289,,,13.21827142,-0.627495117,-0.141156464,0.077509613,,,,,,,-9.8,,,,13.21882017,0.114062805,0.205672302,0.13289444,,,,,,,-9.8,
13.27394613,0.377814331,-0.201780396,0.042632141,,,13.22824042,-0.627495117,-0.135318604,0.080503387,,,,,,,-9.8,,,,13.22878817,0.175285492,0.191451874,0.126757202,,,,,,,-9.8,
13.28391413,0.350271606,-0.208666077,0.110141754,,,13.23820942,-0.628093872,-0.119900665,0.030657043,,,,,,,-9.8,,,,13.23875717,0.111667786,0.126037903,0.033800507,,,,,,,-9.8,
13.29388212,0.288749542,-0.225281525,0.1878302,,,13.24817842,-0.627046051,-0.126187592,0.075713348,,,,,,,-9.8,,,,13.24872617,0.104931793,0.171692963,0.066881714,,,,,,,-9.8,
13.30385112,0.283510437,-0.226778412,0.16208374,,,13.25814642,-0.617016907,-0.143850861,0.082149963,,,,,,,-9.8,,,,13.25869517,0.150586853,0.224982147,0.145617981,,,,,,,-9.8,
13.31381912,0.288749542,-0.214354248,0.065085449,,,13.26811542,-0.603095856,-0.157322846,0.06149292,,,,,,,-9.8,,,,13.26866317,0.130827942,0.193397827,0.094723816,,,,,,,-9.8,
13.32378812,0.195942535,-0.196241913,0.0790065,,,13.27808442,-0.612376556,-0.138162689,0.083946228,,,,,,,-9.8,,,,13.27863217,0.048349457,0.161963196,0.054307861,,,,,,,-9.8,
13.33375612,0.138911133,-0.247285767,0.25923172,,,13.28805342,-0.60608963,-0.135168915,0.08140152,,,,,,,-9.8,,,,13.28860117,0.085172882,0.216749268,0.046973114,,,,,,,-9.8,
13.34372512,0.211061096,-0.261057129,0.23617966,,,13.29802242,-0.620459747,-0.147593079,0.041734009,,,,,,,-9.8,,,,13.29857017,0.141306152,0.205073547,0.144719849,,,,,,,-9.8,
13.35369312,0.318537598,-0.196840668,0.142923584,,,13.30799142,-0.642014923,-0.146096191,0.06029541,,,,,,,-9.8,,,,13.30853817,0.171692963,0.232915649,0.184986115,,,,,,,-9.8,
13.36366212,0.333207092,-0.150287476,0.138582611,,,13.31795942,-0.642913055,-0.12753479,0.097867279,,,,,,,-9.8,,,,13.31850717,0.451461182,0.359552307,-0.0099086,,,,,,,-9.8,
13.37363013,0.299676819,-0.186961212,0.21342697,,,13.32792842,-0.636326752,-0.130229187,0.068677979,,,,,,,-9.8,,,,13.32847617,0.188907166,0.183218994,-0.116936035,,,,,,,-9.8,
13.38359912,0.222886505,-0.204175415,0.181094208,,,13.33789742,-0.629441071,-0.119002533,0.076461792,,,,,,,-9.8,,,,13.33844517,-0.313148804,0.001347198,0.29096573,,,,,,,-9.8,
13.39356712,0.16375946,-0.184117127,0.100411987,,,13.34786642,-0.617166596,-0.137264557,0.079455566,,,,,,,-9.8,,,,13.34841317,0.098046112,0.197888489,0.19486557,,,,,,,-9.8,
13.40353512,0.119900665,-0.15911911,0.01239502,,,13.35783542,-0.608185272,-0.166753235,0.051014709,,,,,,,-9.8,,,,13.35838217,0.33111145,0.21180954,-0.09298584,,,,,,,-9.8,
13.41350412,0.097746735,-0.163460083,0.002665253,,,13.36780442,-0.600102081,-0.144599304,0.065085449,,,,,,,-9.8,,,,13.36835117,0.270786896,0.154329071,0.167622223,,,,,,,-9.8,
13.42347212,0.124391327,-0.207019501,-0.009609222,,,13.37777242,-0.596210175,-0.105380859,0.079455566,,,,,,,-9.8,,,,13.37832017,0.13217514,0.188009033,0.120170898,,,,,,,-9.8,
13.43344113,0.220491486,-0.270936585,0.018083191,,,13.38774142,-0.603395233,-0.109422455,0.070324554,,,,,,,-9.8,,,,13.38828817,0.205522614,0.170645142,0.186183624,,,,,,,-9.8,
13.44340913,0.323926392,-0.279768219,-0.062299652,,,13.39771042,-0.617016907,-0.132624207,0.083197784,,,,,,,-9.8,,,,13.39825717,0.195044403,0.202678528,0.015239105,,,,,,,-9.8,
13.45337812,0.368833008,-0.246088257,-0.127563934,,,13.40767942,-0.623154144,-0.111518097,0.065085449,,,,,,,-9.8,,,,13.40822617,-0.008532257,0.143102417,0.091131287,,,,,,,-9.8,
13.46334612,0.382754059,-0.276026001,-0.108852844,,,13.41764842,-0.644859009,-0.111967163,0.059247589,,,,,,,-9.8,,,,13.41819517,-0.205223236,0.189206543,0.121069031,,,,,,,-9.8,
13.47331512,0.342487793,-0.347128143,-0.063796539,,,13.42761742,-0.638721771,-0.119900665,0.076012726,,,,,,,-9.8,,,,13.42816317,-0.035027161,0.187859345,0.155347748,,,,,,,-9.8,
13.48328312,0.329015808,-0.313448181,-0.116786346,,,13.43758542,-0.616567841,-0.131277008,0.083646851,,,,,,,-9.8,,,,13.43813217,0.205672302,0.192799072,-0.002573853,,,,,,,-9.8,
13.49325112,0.296982422,-0.179327087,-0.125917358,,,13.44755442,-0.626447296,-0.147293701,0.069576111,,,,,,,-9.8,,,,13.44810117,0.148341522,0.158071289,0.005509338,,,,,,,-9.8,
13.50322012,0.168100433,-0.006586304,-0.059754944,,,13.45752342,-0.626746674,-0.158520355,0.074665527,,,,,,,-9.8,,,,13.45807017,0.102237396,0.129031677,0.22615051,,,,,,,-9.8,
13.51318812,0.037272491,0.145198059,0.080653076,,,13.46749242,-0.605939941,-0.178728333,0.074964905,,,,,,,-9.8,,,,13.46803817,0.072299652,0.175435181,0.107896423,,,,,,,-9.8,
13.52315712,-0.006436615,0.201481018,0.20669098,,,13.47746142,-0.590222626,-0.141904907,0.077060547,,,,,,,-9.8,,,,13.47800717,0.064515839,0.190104675,0.054158173,,,,,,,-9.8,
13.53312513,0.029039612,0.174986115,0.23528152,,,13.48743042,-0.577050018,-0.121547241,0.071372375,,,,,,,-9.8,,,,13.48797617,0.159268799,0.214953003,0.090083466,,,,,,,-9.8,
13.54309412,0.127834168,0.05613327,0.21507355,,,13.49739842,-0.608334961,-0.121996307,0.059397278,,,,,,,-9.8,,,,13.49794517,0.195643158,0.192948761,0.088885956,,,,,,,-9.8,
13.55306212,0.28321106,-0.119152222,0.188428955,,,13.50736742,-0.620459747,-0.144000549,0.067031403,,,,,,,-9.8,,,,13.50791317,0.147593079,0.179925842,0.091430664,,,,,,,-9.8,
13.56303112,0.409099274,-0.267793121,0.20279907,,,13.51733642,-0.593964844,-0.110619965,0.082898407,,,,,,,-9.8,,,,13.51788217,0.156424713,0.191152496,0.074066772,,,,,,,-9.8,
13.57299912,0.495619354,-0.336799622,0.2156723,,,13.52730542,-0.592917023,-0.145647125,0.087987823,,,,,,,-9.8,,,,13.52785117,0.153430939,0.193846893,0.030207977,,,,,,,-9.8,
13.58296812,0.553698578,-0.293988648,0.20294876,,,13.53727442,-0.611478424,-0.128432922,0.062091675,,,,,,,-9.8,,,,13.53782017,0.043110352,0.169896698,0.100711365,,,,,,,-9.8,
13.59293613,0.540975037,-0.20013382,0.21552261,,,13.54724342,-0.634380798,-0.145497437,0.045625916,,,,,,,-9.8,,,,13.54778817,0.105680237,0.174986115,0.17375946,,,,,,,-9.8,
13.60290413,0.45280838,-0.098944244,0.27360184,,,13.55721142,-0.596808929,-0.174537048,0.088586578,,,,,,,-9.8,,,,13.55775717,0.177381134,0.228724365,0.120170898,,,,,,,-9.8,
13.61287312,0.336051178,-0.032632141,0.30249176,,,13.56718042,-0.606239319,-0.104333038,0.068977356,,,,,,,-9.8,,,,13.56772617,0.10762619,0.205073547,0.047721558,,,,,,,-9.8,
13.62284112,0.298928375,-0.027393036,0.29605515,,,13.57714942,-0.594563599,-0.113763428,0.095771637,,,,,,,-9.8,,,,13.57769517,0.095351715,0.231119385,0.093975372,,,,,,,-9.8,
13.63281012,0.313298492,-0.089513855,0.30817993,,,13.58711842,-0.58977356,-0.126037903,0.0498172,,,,,,,-9.8,,,,13.58766317,0.164807282,0.21180954,0.079156189,,,,,,,-9.8,
13.64277812,0.348924408,-0.16735199,0.35682877,,,13.59708742,-0.602197723,-0.111069031,0.065235138,,,,,,,-9.8,,,,13.59763217,0.194445648,0.174537048,0.086640625,,,,,,,-9.8,
13.65274713,0.387843475,-0.258213043,0.41655457,,,13.60705642,-0.608784027,-0.194595337,0.106249847,,,,,,,-9.8,,,,13.60760117,0.165705414,0.171842651,0.09187973,,,,,,,-9.8,
13.66271512,0.368084564,-0.352367249,0.38467087,,,13.61702442,-0.616717529,-0.118852844,0.041734009,,,,,,,-9.8,,,,13.61756917,0.150736542,0.20941452,0.065085449,,,,,,,-9.8,
13.67268412,0.413739624,-0.391735382,0.145617981,,,13.62699342,-0.608933716,-0.132773895,0.076611481,,,,,,,-9.8,,,,13.62753817,0.118104401,0.191751251,0.078707123,,,,,,,-9.8,
13.68265212,0.404758301,-0.425714722,0.008503113,,,13.63696242,-0.597108307,-0.157023468,0.032453308,,,,,,,-9.8,,,,13.63750717,0.111667786,0.182769928,0.115380859,,,,,,,-9.8,
13.69262013,0.253423004,-0.404009857,0.039338989,,,13.64693142,-0.607885895,-0.11705658,0.0790065,,,,,,,-9.8,,,,13.64747617,0.105979614,0.19070343,0.119123077,,,,,,,-9.8,
13.70258912,0.160765686,-0.325123901,0.092029419,,,13.65690042,-0.620609436,-0.111518097,0.096220703,,,,,,,-9.8,,,,13.65744517,0.09475296,0.192350006,0.082149963,,,,,,,-9.8,
13.71255712,0.113613739,-0.152532806,0.095921326,,,13.66686942,-0.603395233,-0.143701172,-0.221119385,,,,,,,-9.8,,,,13.66741317,0.100141754,0.177231445,0.108495178,,,,,,,-9.8,
13.72252612,0.027243347,0.025447083,0.167472534,,,13.67683742,-0.488733673,-0.043858795,-0.675574341,,,,,,,-9.8,,,,13.67738217,0.135917358,0.173788605,0.108794556,,,,,,,-9.8,
13.73249412,-0.008981323,0.11121872,0.27779312,,,13.68680642,-0.64126648,-0.072149963,0.135139771,,,,,,,-9.8,,,,13.68735117,0.159867554,0.196990356,0.072719574,,,,,,,-9.8,
13.74246313,0.014669495,0.086370392,0.25983047,,,13.69677542,-0.77688446,-0.183368683,0.56265076,,,,,,,-9.8,,,,13.69731917,0.166753235,0.231867828,0.100711365,,,,,,,-9.8,
13.75243113,0.073946228,-0.014220428,0.142624207,,,13.70674442,-0.73482193,-0.157622223,0.51085846,,,,,,,-9.8,,,,13.70728817,0.17318985,0.21884491,0.078258057,,,,,,,-9.8,
13.76240012,0.113164673,-0.196241913,0.095921326,,,13.71671342,-0.670156403,-0.218994598,0.179747009,,,,,,,-9.8,,,,13.71725717,0.139809265,0.187559967,0.079754944,,,,,,,-9.8,
13.77236812,0.173788605,-0.446671143,0.028411713,,,13.72668242,-0.622705078,-0.219593353,0.116728058,,,,,,,-9.8,,,,13.72722617,0.138911133,0.194745026,0.111938019,,,,,,,-9.8,
13.78233612,0.229772186,-0.581840057,-0.186092224,,,13.73665042,-0.662671967,-0.192350006,0.38137772,,,,,,,-9.8,,,,13.73719417,0.136965179,0.183518372,0.082000275,,,,,,,-9.8,
13.79230512,0.279917908,-0.608784027,-0.358683319,,,13.74661942,-0.661025391,-0.204025726,0.30937744,,,,,,,-9.8,,,,13.74716317,0.113164673,0.182919617,0.093825684,,,,,,,-9.8,
13.80227312,0.298479309,-0.549806671,-0.354342346,,,13.75658829,-0.622555389,-0.168848877,0.063139496,,,,,,,-9.8,,,,13.75713217,0.122744751,0.165406036,0.101459808,,,,,,,-9.8,
13.81224213,0.308658142,-0.460143127,-0.233094482,,,13.76655729,-0.599503326,-0.133971405,-0.055114594,,,,,,,-9.8,,,,13.76710117,0.1685495,0.151185608,0.077659302,,,,,,,-9.8,
13.82221012,0.311502228,-0.324674835,-0.109451599,,,13.77652629,-0.530347138,-0.105829926,-0.219772186,,,,,,,-9.8,,,,13.77706917,0.168699188,0.185913391,0.077958679,,,,,,,-9.8,
13.83217912,0.28081604,-0.147742767,-0.034307861,,,,,,-9.8,,,,,,,-9.8,,,,13.78703817,0.175135803,0.208067322,0.100861053,,,,,,,-9.8,
13.84214712,0.22228775,0.014968872,-0.02742218,,,,,,-9.8,,,,,,,-9.8,,,,13.79700717,0.168998566,0.20941452,0.106549225,,,,,,,-9.8,
13.85211612,0.163609772,0.107177124,0.002066498,,,,,,-9.8,,,,,,,-9.8,,,,13.80697617,0.1486409,0.1977388,0.09187973,,,,,,,-9.8,
13.86208412,0.125888214,0.112116852,0.041734009,,,,,,-9.8,,,,,,,-9.8,,,,13.81694417,0.125439148,0.191302185,0.087987823,,,,,,,-9.8,
13.87205313,0.174836426,0.031434631,0.116129303,,,,,,-9.8,,,,,,,-9.8,,,,13.82691317,0.136516113,0.201481018,0.100561676,,,,,,,-9.8,
13.88202112,0.283510437,-0.118852844,0.22615051,,,,,,-9.8,,,,,,,-9.8,,,,13.83688217,0.140258331,0.182320862,0.075713348,,,,,,,-9.8,
13.89198912,0.380359039,-0.317340088,0.27090744,,,,,,-9.8,,,,,,,-9.8,,,,13.84685117,0.121098175,0.166453857,0.076910858,,,,,,,-9.8,
13.90195813,0.458047485,-0.493972778,0.142624207,,,,,,-9.8,,,,,,,-9.8,,,,13.85681917,0.146844635,0.172441406,0.086490936,,,,,,,-9.8,
13.91192613,0.44697052,-0.576151886,-0.032361908,,,,,,-9.8,,,,,,,-9.8,,,,13.86678817,0.163011017,0.186362457,0.099962921,,,,,,,-9.8,
13.92189512,0.30776001,-0.534089356,-0.156453857,,,,,,-9.8,,,,,,,-9.8,,,,13.87675717,0.145497437,0.171543274,0.092029419,,,,,,,-9.8,
13.93186312,0.163609772,-0.40371048,-0.108104401,,,,,,-9.8,,,,,,,-9.8,,,,13.88672617,0.146395569,0.169597321,0.082299652,,,,,,,-9.8,
13.94183212,0.147293701,-0.308209076,-0.019638367,,,,,,-9.8,,,,,,,-9.8,,,,13.89669417,0.157472534,0.182171173,0.087987823,,,,,,,-9.8,
13.95180012,0.204025726,-0.252524872,0.094723816,,,,,,-9.8,,,,,,,-9.8,,,,13.90666317,0.128582611,0.177081757,0.097867279,,,,,,,-9.8,
13.96176913,0.290695496,-0.234113159,0.2170195,,,,,,-9.8,,,,,,,-9.8,,,,13.91663217,0.139958954,0.179177399,0.09547226,,,,,,,-9.8,
13.97173713,0.305065613,-0.192350006,0.30039612,,,,,,-9.8,,,,,,,-9.8,,,,13.92660117,0.160017242,0.182769928,0.084245605,,,,,,,-9.8,
13.98170512,0.246687012,-0.106877747,0.3776355,,,,,,-9.8,,,,,,,-9.8,,,,13.93656917,0.135168915,0.183967438,0.078108368,,,,,,,-9.8,
13.99167412,0.148191834,-0.029338989,0.42373962,,,,,,-9.8,,,,,,,-9.8,,,,13.94653817,0.146844635,0.205672302,0.074815216,,,,,,,-9.8,
14.00164212,0.069156189,-0.027243347,0.38227585,,,,,,-9.8,,,,,,,-9.8,,,,13.95650717,0.158520355,0.210312653,0.092029419,,,,,,,-9.8,
14.01161112,0.03861969,-0.086669769,0.27375153,,,,,,-9.8,,,,,,,-9.8,,,,13.96647617,0.137114868,0.190254364,0.099813232,,,,,,,-9.8,
14.02157912,0.078736267,-0.184117127,0.16447876,,,,,,-9.8,,,,,,,-9.8,,,,13.97644417,0.110769653,0.177081757,0.091730042,,,,,,,-9.8,
14.03154813,0.195493469,-0.324824524,0.052810974,,,,,,-9.8,,,,,,,-9.8,,,,13.98641317,0.158670044,0.199385376,0.086940002,,,,,,,-9.8,
14.04151612,0.320333862,-0.457897797,-0.044337006,,,,,,-9.8,,,,,,,-9.8,,,,13.99638217,0.1579216,0.19654129,0.081700897,,,,,,,-9.8,
14.05148512,0.378263397,-0.498912506,-0.15031662,,,,,,-9.8,,,,,,,-9.8,,,,14.00635117,0.145347748,0.183967438,0.090083466,,,,,,,-9.8,
14.06145313,0.352516937,-0.437091065,-0.104062805,,,,,,-9.8,,,,,,,-9.8,,,,14.01631917,0.133971405,0.195792847,0.091131287,,,,,,,-9.8,
14.07142212,0.276475067,-0.306412811,0.034399261,,,,,,-9.8,,,,,,,-9.8,,,,14.02628817,0.135168915,0.202678528,0.104902649,,,,,,,-9.8,
14.08139012,0.18950592,-0.101039887,0.089634399,,,,,,-9.8,,,,,,,-9.8,,,,14.03625717,0.143252106,0.195942535,0.077210236,,,,,,,-9.8,
14.09135812,0.118703156,0.066611481,0.0590979,,,,,,-9.8,,,,,,,-9.8,,,,14.04622617,0.171543274,0.182021484,-0.232645416,,,,,,,-9.8,
14.10132712,0.110170898,0.117805023,0.002814941,,,,,,-9.8,,,,,,,-9.8,,,,14.05619417,0.102237396,0.19654129,0.20384689,,,,,,,-9.8,
14.11129512,0.166603546,0.039517822,-0.090890198,,,,,,-9.8,,,,,,,-9.8,,,,14.06616317,0.093256073,0.178728333,0.20145187,,,,,,,-9.8,
14.12126413,0.234711914,-0.162112885,-0.092387085,,,,,,-9.8,,,,,,,-9.8,,,,14.07613217,0.182919617,0.22348526,0.01464035,,,,,,,-9.8,
14.13123213,0.287102966,-0.366437988,-0.100619965,,,,,,-9.8,,,,,,,-9.8,,,,14.08610117,0.15911911,0.177381134,0.2502504,,,,,,,-9.8,
14.14120112,0.368833008,-0.550255737,-0.18190094,,,,,,-9.8,,,,,,,-9.8,,,,14.09606917,0.145198059,0.166603546,0.196811523,,,,,,,-9.8,
14.15116912,0.483793945,-0.700543213,-0.256146545,,,,,,-9.8,,,,,,,-9.8,,,,14.10603817,0.136516113,0.17318985,0.20100281,,,,,,,-9.8,
14.16113812,0.482446747,-0.746198273,-0.249410553,,,,,,-9.8,,,,,,,-9.8,,,,14.11600696,0.113913117,0.175435181,0.22839584,,,,,,,-9.8,
14.17110612,0.351469116,-0.651295624,-0.201061096,,,,,,-9.8,,,,,,,-9.8,,,,14.12597596,0.132624207,0.160166931,0.000270233,,,,,,,-9.8,
14.18107513,0.182470551,-0.435893555,-0.087597046,,,,,,-9.8,,,,,,,-9.8,,,,14.13594396,0.138013001,0.169148254,-0.072628174,,,,,,,-9.8,
14.191039,0.040266266,-0.226479034,0.04861969,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,
14.201007,0.004191284,-0.089962921,0.123613739,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,
14.210976,0.000449066,-0.055534515,0.157892456,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,
14.220944,0.119601288,-0.147742767,0.30219238,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,
14.230913,0.279019775,-0.212258606,0.36745667,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,
14.240881,0.357756043,-0.224084015,0.34545242,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,,,,,,,-9.8,
